"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.613138540E2,8.346438408E-3,-7.709102631E-1,1.188273311E0,1.416462410E0
2.613238637E2,-1.596881449E-1,-6.870279312E-1,7.973539829E-1,1.064556742E0
2.613338736E2,-2.701666057E-1,-5.395030975E-1,4.349722862E-1,7.438107803E-1
2.613438832E2,-2.506627142E-1,-3.844041824E-1,1.873326302E-1,4.956731646E-1
2.613538626E2,-9.426966310E-2,-2.704572678E-1,1.266376972E-1,3.131629120E-1
2.613638723E2,1.534177065E-1,-1.836519241E-1,2.697082758E-1,3.605656333E-1
2.613738820E2,3.469914794E-1,-1.747541428E-1,4.318454266E-1,5.808894642E-1
2.613838613E2,4.578596354E-1,-1.517677307E-1,5.869634151E-1,7.597334667E-1
2.613938711E2,4.711227417E-1,-1.312675476E-1,7.052122355E-1,8.582028337E-1
2.614038807E2,4.221484363E-1,-1.442623138E-1,8.210346699E-1,9.344082869E-1
2.614138600E2,3.448116481E-1,-2.240486145E-1,8.709102869E-1,9.631082920E-1
2.614238699E2,2.576840222E-1,-3.465051651E-1,9.226143360E-1,1.018667805E0
2.614338797E2,1.318342388E-1,-4.278621674E-1,9.448423386E-1,1.045549303E0
2.614438589E2,-7.141336799E-2,-4.369544983E-1,9.641054273E-1,1.060909222E0
2.614538687E2,-1.519064158E-1,-4.743595123E-1,9.992375374E-1,1.116498169E0
2.614638783E2,-2.093675733E-1,-4.731369019E-1,1.090192914E0,1.206736880E0
2.614738577E2,-2.897515893E-1,-5.278911591E-1,1.134062171E0,1.284025727E0
2.614838674E2,-2.866144478E-1,-6.113615036E-1,1.160481930E0,1.342620214E0
2.614938773E2,-3.358718455E-1,-6.467275620E-1,1.145364523E0,1.357544226E0
2.615038564E2,-4.024176300E-1,-6.447324753E-1,1.070836425E0,1.313130063E0
2.615138662E2,-5.057575703E-1,-6.254463196E-1,9.623904228E-1,1.254260397E0
2.615238758E2,-5.297197700E-1,-6.270694733E-1,7.899526358E-1,1.139229707E0
2.615338552E2,-5.522177219E-1,-5.000114441E-1,6.711900234E-1,1.002722247E0
2.615438650E2,-4.301403165E-1,-3.467044830E-1,6.428653002E-1,8.476440790E-1
2.615538748E2,-2.542392612E-1,-1.498537064E-1,5.988147259E-1,6.675873060E-1
2.615638540E2,-1.122118384E-1,1.382827759E-2,5.861611962E-1,5.969653808E-1
2.615738637E2,6.967150420E-2,1.968641281E-1,6.874581575E-1,7.184763892E-1
2.615838736E2,1.815232784E-1,4.016218185E-1,7.349539995E-1,8.569761765E-1
2.615938832E2,1.618599594E-1,5.631923676E-1,5.110216141E-1,7.775135879E-1
2.616038625E2,1.610445604E-2,7.108774185E-1,4.983549118E-1,8.683108175E-1
2.616138723E2,-1.282227635E-1,6.879940033E-1,2.260276079E-1,7.354354528E-1
2.616238820E2,-2.864587009E-1,6.736612320E-1,1.603052914E-1,7.493836329E-1
2.616338613E2,-5.002180934E-1,5.859899521E-1,3.917527199E-2,7.714512731E-1
2.616438711E2,-7.139800787E-1,4.323692322E-1,-8.134496212E-2,8.386463549E-1
2.616538807E2,-6.503808498E-1,1.843786240E-1,-3.327172995E-1,7.534530697E-1
2.616638601E2,-6.295423508E-1,3.839683533E-2,-6.075850725E-1,8.757611025E-1
2.616738699E2,-5.305945277E-1,1.022529602E-1,-7.027845383E-1,8.865056841E-1
2.616838795E2,-3.882774413E-1,5.721950531E-2,-9.894305468E-1,1.064427663E0
2.616938588E2,-2.249822021E-1,4.943943024E-2,-1.302742600E0,1.322951069E0
2.617038687E2,-7.510200143E-2,-3.378677368E-2,-1.650154114E0,1.652207752E0
2.617138785E2,-2.998247743E-2,-1.661930084E-1,-1.846496344E0,1.854202743E0
2.617238577E2,-9.798616171E-3,-3.315839767E-1,-1.910408139E0,1.938995411E0
2.617338674E2,-1.113867760E-1,-4.896802902E-1,-1.925966978E0,1.990362430E0
2.617438773E2,-2.819587588E-1,-6.840658188E-1,-1.888173223E0,2.027965706E0
2.617538564E2,-3.741828799E-1,-6.899051666E-1,-1.682029963E0,1.856126817E0
2.617638662E2,-3.814808726E-1,-7.374477386E-1,-1.623829603E0,1.823781622E0
2.617738760E2,-3.599822521E-1,-6.707649231E-1,-1.504495740E0,1.686125807E0
2.617838552E2,-3.716741204E-1,-4.874725342E-1,-1.503115416E0,1.623307450E0
2.617938650E2,-4.772770405E-1,-1.871662140E-1,-1.442857146E0,1.531228693E0
2.618038748E2,-5.972772837E-1,1.227760315E-2,-1.496068954E0,1.610935508E0
2.618138540E2,-5.725216866E-1,-2.524471283E-2,-1.487723351E0,1.594283270E0
2.618238637E2,-5.963923931E-1,-1.369686127E-1,-1.539176941E0,1.656354413E0
2.618338736E2,-7.399199009E-1,-2.389440536E-1,-1.545662165E0,1.730215954E0
2.618438832E2,-8.584285975E-1,-2.838125229E-1,-1.543691397E0,1.788975219E0
2.618538626E2,-6.866195202E-1,-2.439603806E-1,-1.109245300E0,1.327172999E0
2.618638723E2,-5.827115774E-1,-1.636791229E-1,-8.918433189E-1,1.077834933E0
2.618738820E2,-4.685419798E-1,-1.621608734E-1,-7.172372341E-1,8.719271677E-1
2.618838613E2,-2.702852488E-1,-2.327804565E-1,-4.086818695E-1,5.424589635E-1
2.618938711E2,-1.729425192E-1,-3.470239639E-1,-1.754865646E-1,4.255940329E-1
2.619038807E2,-1.222413778E-1,-4.214801788E-1,-4.390764236E-2,4.410401078E-1
2.619138600E2,-1.077364683E-1,-6.733713150E-1,-2.505826950E-1,7.265175576E-1
2.619238699E2,-2.833378315E-2,-7.220029831E-1,-3.001031876E-1,7.824020923E-1
2.619338797E2,2.296069860E-1,-6.267280579E-1,-9.901833534E-2,6.747681508E-1
2.619438589E2,5.225578547E-1,-5.413141251E-1,1.055958271E-1,7.597619181E-1
2.619538687E2,6.805407405E-1,-4.304380417E-1,2.134892941E-1,8.330607936E-1
2.619638783E2,6.666575074E-1,-2.707557678E-1,1.633272171E-1,7.378459852E-1
2.619738577E2,5.004173517E-1,-1.564302444E-1,1.661777496E-3,5.243002086E-1
2.619838674E2,2.818764448E-1,-6.051445007E-2,-1.220295429E-1,3.130615565E-1
2.619938773E2,4.129528999E-2,1.040229797E-1,-2.213482857E-1,2.480345638E-1
2.620038564E2,-1.285681725E-1,2.662153244E-1,-2.155056000E-1,3.658456471E-1
2.620138662E2,-2.880676985E-1,5.637941360E-1,-1.063916683E-1,6.420015684E-1
2.620238760E2,-4.714242220E-1,1.103877068E0,1.100659370E-2,1.200377658E0
2.620338552E2,-7.478182316E-1,1.781813622E0,-1.286635399E-1,1.936658513E0
2.620438650E2,-6.804943085E-1,2.333637238E0,-2.706022263E-1,2.445845626E0
2.620538748E2,-4.821860790E-2,2.217205048E0,-2.507488728E-1,2.231859820E0
2.620638540E2,6.220716834E-1,1.632397652E0,-1.398105621E-1,1.752496010E0
2.620738637E2,1.086009622E0,7.519493103E-1,1.152849197E-2,1.320975991E0
2.620838736E2,1.108548522E0,-2.805738449E-1,2.870686054E-1,1.178986808E0
2.620938832E2,8.388890028E-1,-9.458827972E-1,5.508811474E-1,1.379093566E0
2.621038626E2,4.738631845E-1,-1.284872055E0,7.042560577E-1,1.539941268E0
2.621138723E2,1.812105179E-1,-1.453251362E0,8.377835751E-1,1.687204223E0
2.621238820E2,2.142524719E-2,-1.579724789E0,8.750030994E-1,1.805995535E0
2.621338613E2,-2.656151056E-1,-1.560935497E0,7.916448116E-1,1.770246457E0
2.621438711E2,-6.741988659E-1,-1.377692699E0,6.281523705E-1,1.657454882E0
2.621538807E2,-9.904822111E-1,-1.047182083E0,2.882440090E-1,1.469942153E0
2.621638601E2,-1.048037529E0,-7.517614365E-1,-1.685714722E-2,1.289888399E0
2.621738699E2,-9.923627377E-1,-4.607782364E-1,-2.709238529E-1,1.127164638E0
2.621838795E2,-8.899066448E-1,-2.128934860E-1,-4.777595997E-1,1.032236266E0
2.621938589E2,-7.736293077E-1,-8.772754669E-2,-5.629982948E-1,9.608150229E-1
2.622038687E2,-5.315604210E-1,-1.121301651E-1,-4.921224117E-1,7.330171371E-1
2.622138783E2,-1.336021423E-1,-1.560859680E-1,-3.246278763E-1,3.841817537E-1
2.622238577E2,6.955921650E-2,-1.428031921E-1,-1.945755482E-1,2.511789805E-1
2.622338674E2,-9.604096413E-3,-8.189868927E-2,-1.492822170E-1,1.705427052E-1
2.622438773E2,-1.924867630E-1,8.963203430E-2,-1.556780338E-1,2.632882559E-1
2.622538564E2,-4.731595516E-1,2.931919098E-1,-1.224513054E-1,5.699436634E-1
2.622638662E2,-7.306896448E-1,4.290704727E-1,-4.892635345E-2,8.487653478E-1
2.622738758E2,-8.998291492E-1,4.566640854E-1,2.438116074E-2,1.009370609E0
2.622838552E2,-9.424121380E-1,3.385648727E-1,1.785454750E-1,1.017175156E0
2.622938650E2,-8.587837219E-1,1.252574921E-1,2.876980305E-1,9.143134458E-1
2.623038748E2,-6.904438734E-1,-1.496152878E-1,3.394191265E-1,7.837747254E-1
2.623138540E2,-5.573887825E-1,-3.043670654E-1,3.650393486E-1,7.325129974E-1
2.623238637E2,-4.505794048E-1,-3.460474014E-1,3.518548012E-1,6.682607315E-1
2.623338736E2,-3.636853695E-1,-2.582139969E-1,2.561750412E-1,5.143609315E-1
2.623438832E2,-2.066072226E-1,-8.132743835E-2,2.207026482E-1,3.130660562E-1
2.623538625E2,5.694055557E-2,7.213497162E-2,1.704399586E-1,1.936374460E-1
2.623638723E2,3.055406809E-1,2.049560547E-1,1.321396828E-1,3.909258086E-1
2.623738820E2,5.385100842E-1,3.006916046E-1,2.397108078E-2,6.172383369E-1
2.623838613E2,7.203243375E-1,3.864450455E-1,-1.270861626E-1,8.272592200E-1
2.623938711E2,9.139573574E-1,4.046077728E-1,-2.220504284E-1,1.023880801E0
2.624038807E2,1.091552496E0,4.166860580E-1,-2.843558788E-1,1.202485920E0
2.624138601E2,1.150968552E0,4.816741943E-1,-2.463338375E-1,1.271777888E0
2.624238699E2,1.205094695E0,5.555858612E-1,-2.524840832E-1,1.350806087E0
2.624338797E2,1.202615738E0,5.903520584E-1,-2.486689091E-1,1.362584453E0
2.624438588E2,1.178938627E0,6.241970062E-1,-3.201925755E-1,1.371875167E0
2.624538687E2,1.098084688E0,5.805091858E-1,-3.544716835E-1,1.291677619E0
2.624638785E2,1.061362624E0,4.664154053E-1,-2.334268093E-1,1.182591234E0
2.624738577E2,9.905192256E-1,2.723836899E-1,-2.297973633E-2,1.027545269E0
2.624838674E2,8.614512086E-1,7.305526733E-2,2.354736328E-1,8.960374371E-1
2.624938773E2,6.488617659E-1,-9.520721436E-2,4.138385057E-1,7.754665136E-1
2.625038564E2,4.129219651E-1,-1.862335205E-1,4.558889866E-1,6.426680648E-1
2.625138662E2,1.739814281E-1,-1.974048615E-1,4.242467880E-1,4.992229500E-1
2.625238758E2,-2.668750286E-2,-1.167631149E-1,3.808910847E-1,3.992791833E-1
2.625338552E2,-6.890606880E-2,5.533504486E-2,3.494503498E-1,3.604518837E-1
2.625438650E2,-9.183287621E-3,1.822834015E-1,3.829300404E-1,4.242015877E-1
2.625538748E2,1.409779787E-1,2.541837692E-1,4.499357939E-1,5.356551107E-1
2.625638540E2,3.542770743E-1,2.398576736E-1,4.646264315E-1,6.316024619E-1
2.625738637E2,4.959188700E-1,1.703805923E-1,5.301541090E-1,7.456731530E-1
2.625838736E2,6.720350385E-1,1.103477478E-1,5.811266899E-1,8.952742307E-1
2.625938832E2,8.015853763E-1,8.126068115E-2,6.529524326E-1,1.037057999E0
2.626038625E2,9.764081240E-1,6.416797638E-2,6.670521498E-1,1.184250364E0
2.626138723E2,1.056167126E0,1.239156723E-1,6.357961893E-1,1.238983812E0
2.626238820E2,1.089777231E0,1.577367783E-1,5.260053873E-1,1.220318390E0
2.626338613E2,6.909665465E-1,1.160678864E-1,2.580693960E-1,7.466634689E-1
2.626438711E2,3.993149400E-1,6.330108643E-2,5.561041832E-2,4.081077890E-1
2.626538807E2,2.620025873E-1,-1.470851898E-2,3.649759293E-2,2.649410700E-1
2.626638600E2,1.116176844E-1,-8.316135406E-2,3.470027447E-2,1.434518293E-1
2.626738699E2,-1.872867346E-2,-1.240634918E-1,1.172480583E-1,1.717254215E-1
2.626838797E2,-1.673946381E-1,-1.429758072E-1,1.887760162E-1,2.899990183E-1
2.626938588E2,-2.746970654E-1,-1.641941071E-1,2.951005697E-1,4.353188817E-1
2.627038687E2,-4.039444923E-1,-1.996517181E-1,3.526577950E-1,5.721883272E-1
2.627138785E2,-4.738875031E-1,-2.467393875E-1,3.873869181E-1,6.599381147E-1
2.627238577E2,-4.323576689E-1,-2.781591415E-1,3.652226925E-1,6.306292706E-1
2.627338674E2,-3.443059325E-1,-2.969503403E-1,2.308524847E-1,5.099205325E-1
2.627438773E2,-2.645678520E-1,-2.145967484E-1,7.725012302E-2,3.493071632E-1
2.627538564E2,-2.287019491E-1,-1.127567291E-1,-5.925154686E-2,2.617812203E-1
2.627638662E2,-2.046279311E-1,1.056671143E-3,-5.699324608E-2,2.124192478E-1
2.627738760E2,-1.004962921E-1,5.700588226E-2,6.245124340E-2,1.313367167E-1
2.627838552E2,-5.501806736E-3,7.184886932E-2,1.867679358E-1,2.001868920E-1
2.627938650E2,1.180501580E-1,2.193069458E-2,1.052069664E-1,1.596411631E-1
2.628038748E2,1.345750391E-1,-5.659294128E-2,-1.041069031E-1,1.793082526E-1
2.628138540E2,2.244260311E-1,-3.475189209E-3,-1.459457874E-1,2.677298886E-1
2.628238637E2,2.495211363E-1,3.021335602E-2,-1.422258615E-1,2.887937673E-1
2.628338736E2,2.798509598E-1,1.090812683E-2,-4.574394226E-2,2.837746556E-1
2.628438832E2,2.507371306E-1,-7.309722900E-2,-1.058331728E-1,2.818030767E-1
2.628538626E2,3.329949975E-1,-2.762193680E-1,-7.235199213E-1,8.430088280E-1
2.628638723E2,5.304324627E-1,-4.884843826E-1,-3.864789009E-1,8.181329540E-1
2.628738820E2,4.387110174E-1,-4.064970016E-1,-5.420660973E-2,6.005376971E-1
2.628838613E2,6.746539474E-2,-2.286987305E-1,-5.268641710E-1,5.783083464E-1
2.628938711E2,-2.538834214E-1,-1.189517975E-2,-9.202605486E-1,9.547134462E-1
2.629038807E2,-2.618606687E-1,8.262443542E-2,-4.820171595E-1,5.547416959E-1
2.629138600E2,-2.067476213E-1,-1.040039062E-1,4.951609373E-1,5.465763856E-1
2.629238699E2,-1.851025820E-1,-2.292633057E-1,1.350629807E0,1.382398460E0
2.629338797E2,-2.849397063E-2,-1.532087326E-1,1.361702204E0,1.370590279E0
2.629438589E2,2.088998109E-1,6.249332428E-2,1.348541260E0,1.366055664E0
2.629538687E2,2.432334274E-1,2.950353622E-1,1.369079232E0,1.421473288E0
2.629638783E2,-4.826894403E-2,3.555698395E-1,8.603752851E-1,9.322046090E-1
2.629738577E2,-3.902598619E-1,2.417383194E-1,3.735821247E-1,5.918646626E-1
2.629838674E2,-2.098958492E-1,-2.300453186E-2,2.625710368E-1,3.369406853E-1
2.629938773E2,5.875393748E-2,-1.947183609E-1,1.597487330E-1,2.586250625E-1
2.630038564E2,-6.408989429E-3,-2.108049393E-1,1.133652925E-1,2.394399447E-1
2.630138662E2,-4.130246341E-1,-5.653762817E-2,-3.284841776E-2,4.181684712E-1
2.630238760E2,-8.722608685E-1,6.709194183E-2,-5.845962763E-1,1.052184945E0
2.630338552E2,-1.190781951E0,1.644525528E-1,-4.148111939E-1,1.271642490E0
2.630438650E2,-7.857232690E-1,9.125709534E-2,-1.773791313E-1,8.106492886E-1
2.630538748E2,6.261367798E-1,5.739688873E-2,1.733646989E-1,6.522246459E-1
2.630638540E2,9.017581344E-1,3.803367615E-1,1.033222914E0,1.423156131E0
2.630738637E2,3.639570475E-1,9.142866135E-1,8.425188065E-1,1.295462343E0
2.630838736E2,-6.803142428E-1,1.407950401E0,1.082354665E0,1.901747465E0
2.630938832E2,-8.178443313E-1,1.674128532E0,1.109278560E0,2.168426761E0
2.631038626E2,6.635243893E-1,1.906202316E0,1.498881340E0,2.514063873E0
2.631138723E2,9.453592300E-1,2.365371704E0,1.472187042E0,2.942111837E0
2.631238820E2,2.764075994E-3,2.453968048E0,2.250107527E-1,2.464263918E0
2.631338262E2,-4.003010392E-1,2.593761444E0,-2.733016610E-1,2.638661242E0
2.631438360E2,-3.307181597E-2,2.221467972E0,8.607552648E-1,2.382627399E0
2.631538456E2,1.238765568E-1,1.997604370E0,1.245165586E0,2.357160571E0
2.631638250E2,5.486084223E-1,2.090335846E0,2.345605493E-1,2.173820094E0
2.631738348E2,1.218287945E0,2.334769249E0,-1.639950871E-1,2.638610875E0
2.631838444E2,1.069735885E0,2.311519623E0,1.197105646E-1,2.549860476E0
2.631938238E2,1.898699701E-1,2.338703156E0,3.862788081E-1,2.377981155E0
2.632038336E2,-1.815335751E0,2.600653648E0,2.720954418E-1,3.183218374E0
2.632138432E2,-3.371018887E0,4.246308327E0,3.558501899E-1,5.433372074E0
2.632238226E2,-2.397438288E0,4.325148582E0,1.169675589E-2,4.945175166E0
2.632338323E2,-1.451347232E0,3.806235313E0,1.039030552E0,4.203976753E0
2.632438422E2,-6.762936115E-1,3.468581200E0,1.195812702E0,3.730736738E0
2.632538213E2,-2.369273305E-1,3.375739098E0,1.268123269E0,3.613846378E0
2.632638311E2,-3.501750827E-1,2.774158478E0,1.100072503E0,3.004785743E0
2.632738407E2,-9.019696712E-1,2.056990623E0,3.653932512E-1,2.275581671E0
2.632838201E2,-9.912878275E-1,1.476069450E0,4.818653762E-1,1.842179910E0
2.632938299E2,-5.582852960E-1,1.318886757E0,6.965740323E-1,1.592595407E0
2.633038397E2,1.372493029E0,1.255413055E0,6.963300705E-1,1.986120495E0
2.633138189E2,3.105083704E0,1.025544167E0,1.449534893E0,3.576931234E0
2.633238286E2,3.236960888E0,6.890172958E-1,2.986244678E0,4.457613476E0
2.633338385E2,3.191706419E0,3.564472198E-1,3.343439579E0,4.636014744E0
2.633438481E2,2.409090281E0,4.089260101E-1,2.680195093E0,3.626897048E0
2.633538274E2,1.407237530E0,3.206005096E-1,2.818440437E0,3.166497853E0
2.633638372E2,-3.648701012E-1,2.520074844E-1,2.630746841E0,2.667858112E0
2.633738469E2,-2.778614044E0,4.719066620E-1,1.610083103E0,3.245883470E0
2.633838262E2,-3.767069817E0,4.494800568E-1,8.997753859E-1,3.899031042E0
2.633938360E2,-2.862878561E0,4.032583237E-1,1.440629363E0,3.230186356E0
2.634038456E2,-9.894035459E-1,3.683156967E-1,1.347405553E0,1.711746930E0
2.634138250E2,6.305042505E-1,3.368577957E-1,2.541874647E0,2.640480166E0
2.634238348E2,5.231579542E-1,-4.458246231E-1,3.197769880E0,3.270808164E0
2.634338444E2,-2.074221849E0,-8.794727325E-1,1.962022901E0,2.987541201E0
2.634438237E2,-2.515348434E0,-1.224126339E0,6.272263527E-1,2.866858200E0
2.634538336E2,-7.364956737E-1,-1.946817398E0,1.002780914E0,2.310431436E0
2.634638434E2,1.159037948E-1,-2.596587658E0,5.827376842E-1,2.663697499E0
2.634738226E2,-8.408333659E-1,-2.798939705E0,1.162336826E0,3.145169490E0
2.634838323E2,-2.181047201E-1,-2.950396538E0,9.406635761E-1,3.104393236E0
2.634938422E2,1.140114188E0,-3.836136341E0,5.087959766E-1,4.034188361E0
2.635038213E2,3.227214515E-1,-4.902329922E0,8.779654503E-1,4.990772598E0
2.635138311E2,-7.700417638E-1,-6.228620529E0,4.376752377E-1,6.291282670E0
2.635238407E2,-8.654723763E-1,-6.650011063E0,1.955186605E0,6.985302014E0
2.635338201E2,-6.482178569E-1,-6.913317680E0,1.402591467E0,7.083883861E0
2.635438299E2,-1.712797046E0,-5.305658340E0,-7.904019356E-1,5.631022941E0
2.635538397E2,-2.310968876E0,-3.362046719E0,-1.233794928E0,4.262180804E0
2.635638189E2,-8.209937215E-1,-2.487092018E0,-1.804982185E0,3.180820348E0
2.635738286E2,2.403578162E-1,-2.354396820E0,-1.675650597E0,2.899786404E0
2.635838385E2,3.287191987E-1,-2.409971714E0,-1.169636011E0,2.698901327E0
2.635938481E2,1.203224421E0,-2.991974831E0,-5.773591995E-1,3.276126682E0
2.636038274E2,1.738206625E0,-3.649654388E0,-5.706715584E-1,4.082524397E0
2.636138372E2,2.473211288E0,-4.003845692E0,-4.473066330E-2,4.706331398E0
2.636238469E2,2.876458883E0,-4.046749592E0,2.400410175E-1,4.970695893E0
2.636338262E2,2.423936367E0,-4.090065479E0,6.660265326E-1,4.800801441E0
2.636438360E2,1.966482162E0,-3.864493847E0,4.344282150E-1,4.357762346E0
2.636538456E2,1.644539118E0,-3.284613609E0,3.574031591E-1,3.690654751E0
2.636638249E2,9.341565371E-1,-2.315209389E0,3.712557256E-1,2.524019367E0
2.636738348E2,3.088955581E-1,-1.259817123E0,7.888058424E-1,1.518146998E0
2.636838446E2,3.905608654E-1,-3.766956329E-1,5.251868963E-1,7.551547295E-1
2.636938237E2,8.329250813E-1,-3.145179749E-1,1.546390653E-1,9.036586679E-1
2.637038336E2,1.066660047E0,-7.188491821E-1,5.541222095E-1,1.400556755E0
2.637138434E2,7.755206227E-1,-7.296333313E-1,1.270061493E0,1.657363337E0
2.637238226E2,1.763990521E-1,-5.103683472E-1,1.161514759E0,1.280901640E0
2.637338323E2,-8.930971622E-1,1.764869690E-2,3.928451538E-1,9.758387841E-1
2.637438422E2,-1.145335793E0,3.095521927E-1,3.513741493E-2,1.186950411E0
2.637538213E2,-1.249732137E0,6.294107437E-1,2.734702826E-1,1.425753939E0
2.637638311E2,-9.948889613E-1,9.170494080E-1,7.649660110E-3,1.353086168E0
2.637738409E2,-2.030173540E-1,8.584804535E-1,2.215151787E-1,9.095458809E-1
2.637838201E2,-1.030920506E0,1.692452431E0,2.032711267E0,2.838856709E0
2.637938299E2,1.019328475E0,2.271925926E0,4.480552673E0,5.126015042E0
2.638038397E2,2.093828678E0,5.089368820E-1,-3.115650177E0,3.788193674E0
2.638138189E2,-4.516078234E-1,1.138899803E0,2.279682159E0,2.588048132E0
2.638238286E2,-1.959100962E-1,1.179255486E0,6.152297258E-1,1.344444823E0
2.638338385E2,9.065668583E-1,-2.784318924E-1,1.752155185E0,1.992344242E0
2.638438481E2,-7.862805128E-1,-4.784526825E-1,-1.548293352E0,1.801212458E0
2.638538275E2,-1.446079731E0,3.198003769E-1,4.042022228E-1,1.535186733E0
2.638638372E2,-1.473588943E-1,1.685032845E0,5.701192617E-1,1.784961149E0
2.638738469E2,-4.121785164E-1,2.077424049E0,1.403949142E0,2.540994884E0
2.638838262E2,-6.992164850E-1,1.629425049E0,1.750833631E0,2.491856353E0
2.638938360E2,-1.203477979E0,1.028882980E0,1.762064219E0,2.368930084E0
2.639038456E2,-1.961285830E0,-1.402502060E-1,1.662558079E0,2.574958561E0
2.639138249E2,-8.837913275E-1,-6.764669418E-1,2.821177244E-1,1.148165948E0
2.639238348E2,6.846642494E-1,5.242471695E-1,-1.729115248E-1,8.794877057E-1
2.639338446E2,6.249685287E-1,1.392941475E0,1.566691637E0,2.187554411E0
2.639438238E2,-4.795029163E-1,1.084496498E0,2.110771418E0,2.421035249E0
2.639538336E2,-1.296036243E-1,-4.572219849E-1,1.448154211E0,1.524138990E0
2.639638432E2,1.515102386E-1,-1.077738762E0,3.675870895E-1,1.148736898E0
2.639738226E2,-3.154752254E-1,-7.455167770E-1,6.609170437E-1,1.045050822E0
2.639838323E2,2.774631977E-2,3.193378448E-2,1.577074528E0,1.577641813E0
2.639938422E2,7.284054756E-1,-4.923324585E-1,8.738946915E-1,1.239619990E0
2.640038213E2,-2.757512331E-1,-3.671960831E-1,4.634003639E-1,6.523891502E-1
2.640138311E2,-9.140206575E-1,-4.312133789E-1,-5.873680115E-2,1.012338260E0
2.640238409E2,-1.000995517E0,-7.820138931E-1,-5.057463646E-1,1.367229732E0
2.640338201E2,-2.052772045E0,-6.383495331E-1,-1.009983063E0,2.375169253E0
2.640438299E2,-1.608258724E0,-9.349822998E-1,1.733767986E-1,1.868354233E0
2.640538397E2,2.035783291E0,1.095015526E0,-1.179401875E-1,2.314602017E0
2.640638189E2,3.021441936E0,3.066816330E0,2.221169233E0,4.844385053E0
2.640738286E2,-2.591477394E0,1.064152718E0,3.167996645E0,4.228992650E0
2.640838385E2,-1.377944350E0,8.205604553E-2,1.074156046E0,1.749078340E0
2.640938481E2,-7.044432163E-1,1.837129593E-1,1.503741741E-1,7.433727791E-1
2.641038275E2,-1.911875010E0,7.259321213E-1,-9.202367067E-1,2.242560834E0
2.641138372E2,-3.030204058E0,1.775076866E0,-5.018587589E0,6.125296393E0
2.641238469E2,-1.565736055E0,1.636233330E0,-6.423724174E0,6.811242264E0
2.641338262E2,7.116475105E-1,5.989189148E-1,-6.271352768E0,6.339953595E0
2.641438360E2,1.012343645E0,-7.021331787E-2,-3.908411980E0,4.038001210E0
2.641538456E2,-3.855530024E-1,1.509599686E-1,-7.786989212E-1,8.819365281E-1
2.641638250E2,-8.972849846E-1,1.869029999E-1,9.315159321E-1,1.306818659E0
2.641738348E2,6.768854260E-1,-1.066318512E0,2.002487183E0,2.367522749E0
2.641838444E2,1.528090596E0,-8.460693359E-1,2.991979599E0,3.464510948E0
2.641938238E2,1.501379490E0,-1.332234859E0,1.966853619E0,2.810249678E0
2.642038336E2,1.472504139E0,-7.653508186E-1,1.678241253E0,2.360195758E0
2.642138432E2,5.788982511E-1,-1.016200066E0,1.617029667E0,1.995637919E0
2.642238226E2,7.010416389E-1,-7.935018539E-1,1.536435127E0,1.865941444E0
2.642338323E2,-3.439253569E-1,-8.714232445E-1,1.561494827E0,1.820969307E0
2.642438422E2,-1.883288324E-1,-7.849674225E-1,6.774816513E-1,1.053860992E0
